ntn,name,business,capital
8748239-8,Capital (Pvt) Ltd,Textile,500000000.0
5295942-0,Star Holdings,Construction,50000000.0
8780751-6,Apex (Pvt) Ltd,Food & Beverage,500000000.0
9677872-0,Star Enterprises,Construction,500000000.0
8084871-8,Summit (Pvt) Ltd,Trading,500000000.0
5615282-5,Premier Traders,Real Estate,50000000.0
9332218-5,Crescent International,Construction,500000000.0
8921893-0,Premier (Pvt) Ltd,IT Services,500000000.0
2315775-7,Royal (Pvt) Ltd,Textile,500000000.0
1411265-9,Metro Traders,IT Services,50000000.0
3006342-4,Summit Industries,Textile,500000000.0
5870843-9,Summit (Pvt) Ltd,Real Estate,50000000.0
5325883-7,Summit Enterprises,Textile,50000000.0
9631855-7,Pak Industries,Import/Export,50000000.0
5276744-3,Crescent (Pvt) Ltd,IT Services,500000000.0
6211893-3,Global Traders,Real Estate,50000000.0
8709275-4,Premier Associates,Textile,50000000.0
9394641-2,Apex Traders,Logistics,50000000.0
5021979-6,Pak Enterprises,Import/Export,50000000.0
4755080-6,Pak Industries,Textile,500000000.0
5386391-3,Global Enterprises,Trading,50000000.0
3259601-3,Star Traders,Import/Export,500000000.0
9946901-8,Crescent International,Trading,50000000.0
8668553-5,Pak Associates,Construction,500000000.0
7529951-6,Metro Builders,Pharmaceuticals,50000000.0
4296328-6,Capital Holdings,Textile,50000000.0
7386630-9,Capital (Pvt) Ltd,Construction,500000000.0
3950342-4,Metro Enterprises,Import/Export,50000000.0
5206079-9,Capital Traders,IT Services,50000000.0
3271770-3,Metro Industries,Trading,500000000.0
3086931-9,Royal Traders,Construction,500000000.0
2572615-9,Metro International,Logistics,500000000.0
3585899-2,Royal Associates,Real Estate,500000000.0
9579768-0,Premier Associates,Logistics,50000000.0
4263947-6,United Traders,Trading,500000000.0
9029541-4,Capital Industries,Construction,50000000.0
5280243-9,Royal Enterprises,Trading,500000000.0
7863132-0,Summit Holdings,Pharmaceuticals,500000000.0
2554277-2,Pak Enterprises,IT Services,500000000.0
2905286-2,Apex Enterprises,Logistics,500000000.0
9359129-1,Royal Holdings,Textile,50000000.0
6186460-7,Capital (Pvt) Ltd,IT Services,500000000.0
9095931-9,Capital (Pvt) Ltd,Construction,50000000.0
5576456-9,Pak Associates,Textile,500000000.0
8346916-5,Pak Enterprises,Import/Export,50000000.0
3199505-4,Crescent Holdings,Construction,50000000.0
8131598-2,Capital (Pvt) Ltd,Logistics,50000000.0
5367880-1,Crescent Associates,Pharmaceuticals,50000000.0
4248046-4,Star (Pvt) Ltd,IT Services,50000000.0
4792675-4,Pak Associates,Pharmaceuticals,50000000.0
6706018-6,United Builders,Textile,50000000.0
5166111-9,Global International,Textile,500000000.0
2070221-1,Premier Holdings,Construction,50000000.0
7708524-1,Capital (Pvt) Ltd,Textile,500000000.0
5954609-9,Premier International,Logistics,50000000.0
3427443-4,Global Enterprises,IT Services,500000000.0
9839297-3,Pak Holdings,Real Estate,500000000.0
9392781-6,Royal International,Import/Export,500000000.0
7140207-3,United Traders,Trading,50000000.0
8176915-6,Capital Associates,Logistics,50000000.0
3934499-8,Metro Associates,Trading,50000000.0
4334704-5,Capital Holdings,Real Estate,50000000.0
1536687-3,Summit Associates,Import/Export,50000000.0
4833645-0,United Holdings,Construction,500000000.0
4776685-2,Allied Industries,Logistics,50000000.0
5205838-9,Capital International,Trading,5000000.0
1779947-5,Premier International,Logistics,50000000.0
8466643-9,Pak (Pvt) Ltd,Textile,50000000.0
9065018-8,Premier International,Pharmaceuticals,500000000.0
6451241-0,Metro Holdings,Real Estate,50000000.0
3004177-6,Pak Traders,Logistics,50000000.0
2205917-9,Summit Builders,Pharmaceuticals,500000000.0
5320410-8,Premier Holdings,Logistics,1000000.0
4261483-6,Capital Industries,Construction,50000000.0
8865405-3,Apex Industries,Import/Export,50000000.0
7689961-5,United Enterprises,Logistics,500000000.0
8535684-6,Capital Industries,Logistics,500000000.0
2578293-7,Summit Builders,Import/Export,500000000.0
2061029-1,Crescent Associates,Textile,500000000.0
6109376-9,Global Enterprises,Trading,500000000.0
1892496-7,Allied (Pvt) Ltd,Textile,50000000.0
3182268-4,Apex Holdings,Real Estate,50000000.0
4308311-7,Royal Associates,IT Services,500000000.0
1485232-7,Global (Pvt) Ltd,Construction,50000000.0
3409252-9,Premier Traders,Real Estate,50000000.0
6793123-0,Crescent Enterprises,Logistics,50000000.0
9914512-0,United Builders,Food & Beverage,50000000.0
3549296-8,Apex Builders,IT Services,500000000.0
7396848-7,Metro Associates,Import/Export,50000000.0
9573395-5,Allied (Pvt) Ltd,Food & Beverage,500000000.0
9387138-6,Pak Holdings,IT Services,50000000.0
2479096-8,Global (Pvt) Ltd,Textile,50000000.0
4010336-7,United Enterprises,Trading,50000000.0
4384809-8,Star (Pvt) Ltd,Pharmaceuticals,500000000.0
5473001-1,Summit Holdings,Textile,50000000.0
4104004-7,Capital Builders,IT Services,50000000.0
4590354-8,Allied Builders,Textile,50000000.0
8729211-0,Global International,Logistics,500000000.0
1871856-3,Pak International,Food & Beverage,50000000.0
6102079-6,Global Industries,Logistics,5000000.0
1433278-6,Star (Pvt) Ltd,Logistics,500000000.0
9812465-5,Apex International,Trading,500000000.0
5496143-4,Apex (Pvt) Ltd,Import/Export,50000000.0
6501042-5,Metro (Pvt) Ltd,Construction,50000000.0
9056431-2,United Holdings,Textile,50000000.0
1609952-8,Star Associates,Import/Export,500000000.0
4401407-7,United Builders,Construction,50000000.0
2002031-5,Crescent Associates,Import/Export,50000000.0
1993774-7,Metro Traders,IT Services,500000000.0
3323877-0,Metro Holdings,Real Estate,50000000.0
6986258-1,Metro Associates,Import/Export,5000000.0
6512536-4,Summit Builders,IT Services,50000000.0
7284353-9,Capital Traders,IT Services,50000000.0
3217599-5,Allied Industries,Import/Export,50000000.0
4258480-1,Pak Traders,Trading,500000000.0
1019827-7,Apex Builders,IT Services,500000000.0
1265197-4,Capital Enterprises,IT Services,50000000.0
8804596-6,Capital Traders,IT Services,50000000.0
5837081-2,Pak Associates,Trading,50000000.0
7146087-4,Summit Traders,Logistics,5000000.0
6624092-5,United Industries,Logistics,50000000.0
6339369-6,Star Holdings,Trading,50000000.0
9354073-5,Star Enterprises,Real Estate,500000000.0
9111623-2,Apex Enterprises,IT Services,500000000.0
4632117-8,Apex Builders,IT Services,5000000.0
9193540-8,Star Traders,Construction,50000000.0
1924358-4,Capital International,Pharmaceuticals,500000000.0
1614941-9,Summit Associates,Construction,50000000.0
5034272-3,Royal Associates,Construction,50000000.0
9978981-5,Summit Holdings,Construction,500000000.0
7173273-9,Metro Builders,Logistics,50000000.0
6477469-7,Global International,Construction,50000000.0
1635351-8,Apex Builders,Trading,5000000.0
1233770-1,Crescent (Pvt) Ltd,Logistics,50000000.0
1468618-1,Royal International,Pharmaceuticals,50000000.0
9077779-3,Star Traders,Food & Beverage,50000000.0
6815369-0,United Industries,IT Services,50000000.0
7612943-3,Capital Holdings,Real Estate,50000000.0
7807784-6,Premier Builders,Construction,5000000.0
6637488-6,Royal Associates,Logistics,50000000.0
5625421-0,Capital Traders,Logistics,50000000.0
1691017-2,Allied Holdings,Real Estate,50000000.0
5191395-5,Summit Enterprises,Construction,50000000.0
3073613-7,Allied Industries,Trading,500000000.0
6426305-3,Apex Industries,IT Services,50000000.0
9990959-4,Pak International,Food & Beverage,50000000.0
5993442-5,Summit International,Logistics,500000000.0
8506153-7,Premier Holdings,Trading,50000000.0
2162858-8,Premier Associates,Real Estate,500000000.0
7387960-1,Allied Traders,IT Services,500000000.0
9529224-6,Capital International,Trading,50000000.0
3653632-3,Royal (Pvt) Ltd,Real Estate,500000000.0
6327149-0,Allied Industries,Real Estate,50000000.0
8109019-6,Metro Associates,Textile,500000000.0
8509387-7,Apex Associates,Import/Export,50000000.0
5449899-0,Allied Holdings,Trading,50000000.0
6519144-4,Star Industries,Real Estate,50000000.0
1652132-6,Apex Industries,Logistics,50000000.0
4420764-9,Allied Builders,Real Estate,50000000.0
6619593-8,Allied International,Pharmaceuticals,50000000.0
5707931-7,Metro Traders,Real Estate,5000000.0
2502120-3,Royal (Pvt) Ltd,Pharmaceuticals,500000000.0
6252485-2,Royal Enterprises,Real Estate,500000000.0
3010938-9,Premier Builders,Logistics,50000000.0
9590713-6,Premier Associates,Real Estate,50000000.0
5375938-8,Capital (Pvt) Ltd,Textile,50000000.0
3043446-7,Allied Industries,Logistics,50000000.0
2498464-3,Premier Associates,Construction,5000000.0
3206333-0,Star (Pvt) Ltd,Real Estate,50000000.0
8197086-3,Apex (Pvt) Ltd,Food & Beverage,500000000.0
9868476-8,Royal (Pvt) Ltd,Food & Beverage,5000000.0
7172999-7,Capital Enterprises,Textile,50000000.0
2360684-8,Capital Associates,Construction,50000000.0
3526758-3,Global (Pvt) Ltd,Pharmaceuticals,500000000.0
5840433-6,Premier Industries,Real Estate,50000000.0
7005225-4,United Industries,Food & Beverage,50000000.0
6120126-3,Crescent Builders,Real Estate,50000000.0
4573824-0,Royal Builders,IT Services,500000000.0
9734589-5,Allied International,Import/Export,50000000.0
6159683-2,Crescent Traders,Logistics,50000000.0
7285493-3,Apex Industries,Pharmaceuticals,500000000.0
9152592-5,Global International,Trading,500000000.0
6072807-3,Apex (Pvt) Ltd,Construction,50000000.0
1130384-8,Metro Builders,Import/Export,50000000.0
2944137-4,Pak Traders,IT Services,500000000.0
2419692-1,Premier (Pvt) Ltd,Food & Beverage,50000000.0
1150570-1,Premier (Pvt) Ltd,Logistics,50000000.0
5441693-0,Crescent Traders,IT Services,50000000.0
6250947-2,Allied Industries,Logistics,500000000.0
4060807-4,Capital Industries,Import/Export,500000000.0
9279896-0,Allied Industries,Pharmaceuticals,500000000.0
3570000-9,Royal Enterprises,Construction,5000000.0
8156562-9,Royal Enterprises,Pharmaceuticals,50000000.0
2904364-0,Summit Enterprises,IT Services,50000000.0
1251189-1,Premier International,Food & Beverage,50000000.0
5898104-9,Apex International,Food & Beverage,50000000.0
7835484-4,Crescent Enterprises,Textile,50000000.0
4707737-3,Allied Holdings,Construction,500000000.0
1484577-7,Capital International,Pharmaceuticals,500000000.0
4763500-1,Premier Builders,IT Services,50000000.0
1483407-8,Crescent Traders,IT Services,50000000.0
7214851-3,Allied Associates,Logistics,50000000.0
6229944-2,Crescent Enterprises,Trading,50000000.0
6561413-9,Pak Enterprises,Real Estate,50000000.0
2920208-7,Royal Associates,IT Services,500000000.0
4983053-4,Capital Holdings,Logistics,50000000.0
6490733-1,Royal Traders,IT Services,50000000.0
1510048-5,United International,IT Services,500000000.0
8448047-2,Premier International,Real Estate,50000000.0
2835382-8,Royal Traders,Real Estate,500000000.0
7194661-8,Royal Builders,Trading,500000000.0
7396365-2,Star Holdings,Real Estate,500000000.0
8565998-7,United Builders,Import/Export,500000000.0
4795550-1,Global Enterprises,Logistics,50000000.0
7424119-5,Global Builders,Construction,500000000.0
9991062-9,Summit Associates,Construction,50000000.0
9389307-2,United Associates,Food & Beverage,50000000.0
5624551-4,United International,Import/Export,500000000.0
1187112-0,United International,Logistics,5000000.0
2363385-0,Premier Traders,Import/Export,50000000.0
2868284-2,Capital Industries,Trading,500000000.0
1097491-1,Global International,IT Services,50000000.0
3651957-4,Capital Enterprises,Food & Beverage,500000000.0
7347581-1,Royal Enterprises,Construction,500000000.0
4519055-3,Global Builders,IT Services,50000000.0
4001455-9,Crescent Builders,Real Estate,500000000.0
1189855-4,Metro Enterprises,Trading,50000000.0
3597973-1,Premier Builders,Real Estate,500000000.0
5077981-2,Pak International,Pharmaceuticals,500000000.0
9416710-7,Allied (Pvt) Ltd,Trading,500000000.0
9531946-6,United Associates,Pharmaceuticals,500000000.0
9170038-7,Apex Builders,Textile,50000000.0
1939491-4,United (Pvt) Ltd,Logistics,50000000.0
7122973-5,Royal Associates,Trading,50000000.0
1612088-3,Allied Associates,IT Services,50000000.0
3691293-9,Allied Holdings,Construction,50000000.0
2418131-8,Apex (Pvt) Ltd,Pharmaceuticals,5000000.0
1738253-1,Crescent Industries,Construction,5000000.0
4131658-7,Summit Industries,Construction,500000000.0
8596693-6,Allied International,IT Services,500000000.0
3479332-8,Premier Industries,Food & Beverage,50000000.0
3092918-3,Capital Holdings,Import/Export,5000000.0
2652475-1,Allied Builders,IT Services,500000000.0
2987148-0,Premier Traders,Import/Export,500000000.0
1274024-7,Apex Holdings,Real Estate,50000000.0
8747634-5,United Industries,Import/Export,50000000.0
3510916-5,Premier Industries,Trading,50000000.0
5989550-2,Crescent (Pvt) Ltd,Food & Beverage,500000000.0
5631752-5,Capital International,Logistics,50000000.0
5375749-4,Pak (Pvt) Ltd,Textile,500000000.0
1527415-1,Apex International,Real Estate,50000000.0
2637552-4,Royal Enterprises,Pharmaceuticals,50000000.0
7595617-6,Pak Associates,Food & Beverage,500000000.0
3513175-4,Star Holdings,Textile,50000000.0
4144048-2,United International,Logistics,50000000.0
3035952-6,Pak Builders,Real Estate,50000000.0
3279977-2,Global Traders,Textile,50000000.0
7724921-0,Royal Enterprises,Import/Export,50000000.0
8874928-3,Royal (Pvt) Ltd,Logistics,500000000.0
9919423-3,Star Industries,Food & Beverage,500000000.0
3764108-5,Allied (Pvt) Ltd,Construction,50000000.0
1180965-0,Royal Builders,IT Services,5000000.0
6634841-4,Summit International,IT Services,50000000.0
7223442-6,Apex Enterprises,IT Services,500000000.0
6911847-8,Crescent (Pvt) Ltd,Logistics,500000000.0
8032703-3,Pak Enterprises,IT Services,5000000.0
8767325-6,Premier Holdings,Construction,50000000.0
9768832-5,Metro International,Trading,50000000.0
1417311-6,Global Traders,Food & Beverage,50000000.0
6311623-2,Crescent Builders,Pharmaceuticals,50000000.0
9732731-7,Royal Holdings,Pharmaceuticals,500000000.0
3059808-9,Premier Associates,IT Services,50000000.0
1130769-0,Apex Traders,Import/Export,50000000.0
2581027-7,Summit Holdings,Real Estate,50000000.0
1028485-9,Global Builders,Logistics,50000000.0
7450770-7,Allied International,Import/Export,500000000.0
4188205-9,United Industries,Trading,5000000.0
9761893-0,Apex Industries,Logistics,500000000.0
1674844-2,Summit (Pvt) Ltd,Trading,500000000.0
1935665-2,Star Industries,Construction,500000000.0
6934900-7,Pak International,Pharmaceuticals,50000000.0
7485839-5,Capital Builders,IT Services,500000000.0
3281556-1,Global (Pvt) Ltd,Pharmaceuticals,50000000.0
8907478-6,Premier Enterprises,IT Services,500000000.0
9360759-7,United Holdings,Construction,50000000.0
5385095-0,Metro Traders,Textile,50000000.0
6193231-2,Metro Holdings,Import/Export,50000000.0
8196811-4,United Enterprises,Real Estate,50000000.0
8197296-8,Star Associates,Textile,50000000.0
9615917-2,Apex Industries,Construction,500000000.0
4977911-0,Crescent Industries,Pharmaceuticals,50000000.0
3601955-0,Premier Enterprises,Import/Export,50000000.0
8246689-7,Star (Pvt) Ltd,Pharmaceuticals,500000000.0
5330373-2,Premier International,Textile,5000000.0
2416680-5,Summit Holdings,Pharmaceuticals,50000000.0
6242329-3,Summit Associates,Real Estate,50000000.0
8573408-3,United Traders,Import/Export,50000000.0
2309020-9,Summit Associates,Food & Beverage,50000000.0
1055280-7,Pak Industries,Trading,50000000.0
5331178-1,Pak Builders,Textile,500000000.0
5219210-3,Star Traders,Pharmaceuticals,50000000.0
7841290-3,Apex Enterprises,Construction,500000000.0
2791768-4,Crescent Industries,Import/Export,500000000.0
7591574-3,Pak Industries,Construction,50000000.0
5720178-2,Crescent Enterprises,Import/Export,500000000.0
8518953-1,Premier Enterprises,IT Services,500000000.0
2168092-2,Capital Traders,IT Services,500000000.0
8617904-3,Metro (Pvt) Ltd,Import/Export,500000000.0
4346240-7,Crescent Associates,Import/Export,50000000.0
8590680-2,Metro International,Food & Beverage,500000000.0
4615367-4,Royal Builders,Pharmaceuticals,5000000.0
1501973-1,Summit (Pvt) Ltd,Trading,500000000.0
8881328-3,Allied Enterprises,Food & Beverage,500000000.0
5090548-6,Summit Industries,Textile,500000000.0
7151466-8,Global Associates,Real Estate,50000000.0
1128577-4,Star Enterprises,Construction,500000000.0
6306215-5,Global (Pvt) Ltd,Real Estate,500000000.0
6327042-6,Apex Traders,Textile,1000000.0
6847376-5,Capital Associates,IT Services,50000000.0
6342885-7,Apex Traders,Logistics,50000000.0
3399045-6,Star Holdings,Textile,50000000.0
5933190-7,Summit Associates,Real Estate,500000000.0
8957682-3,United International,Food & Beverage,50000000.0
1784321-6,Apex Enterprises,Textile,500000000.0
7245198-2,Global Associates,Textile,500000000.0
3089013-7,Apex International,IT Services,50000000.0
3395711-9,Crescent Enterprises,Construction,50000000.0
9479945-6,Apex (Pvt) Ltd,Real Estate,50000000.0
3739487-6,Summit International,Food & Beverage,50000000.0
3989680-0,United (Pvt) Ltd,IT Services,50000000.0
2374549-5,Star International,Construction,500000000.0
2308187-4,Global Associates,Food & Beverage,500000000.0
1596948-9,Crescent (Pvt) Ltd,Trading,50000000.0
3073011-3,Pak Holdings,Textile,1000000.0
5949717-0,Summit International,Textile,500000000.0
7788165-2,Global International,Real Estate,50000000.0
7731355-6,Premier (Pvt) Ltd,Import/Export,500000000.0
5489919-8,Star International,Food & Beverage,50000000.0
1955951-4,Pak Builders,Logistics,50000000.0
2886792-6,Apex Industries,Real Estate,50000000.0
